Time,close,ask,bid,balanceRatio,volbuy,volsell,unbalance
2017-09-29 10:16:05.238777,4200.8,4201.6,4200.8,0.22418935425758665,140.23303052,-485.27851968,-345.04548915999993
2017-09-29 10:17:05.755238,4200.9,4201.7,4200.9,0.15288183171123515,93.47153309000002,-517.92572742,-424.45419433000006
2017-09-29 10:18:06.264699,4201.3,4197.9,4193.5,0.1632025667653977,125.83376041000002,-645.1943116599998,-519.36055125
2017-09-29 10:19:06.366137,4194.0,4200.1,4194.0,0.1680707201560076,176.04985161000005,-871.4249937799997,-695.3751421699999
2017-09-29 10:20:06.674586,4194.8,4194.0,4192.5,0.1448198104419362,174.20603344,-1028.70973415,-854.5037007099997
2017-09-29 10:21:06.739022,4194.8,4194.0,4193.3,0.19376961044511773,135.72681692,-564.7277931100002,-429.0009761900001
2017-09-29 10:22:06.862461,4197.0,4197.0,4192.9,0.7195317973439516,345.88006059,-134.82150377,211.05855682
2017-09-29 10:23:07.042903,4197.0,4199.4,4197.0,0.9019642107669136,409.09959724,-44.46562448,364.63397276
2017-09-29 10:24:07.192343,4197.8,4200.0,4197.8,0.8689064304905437,379.86303864999985,-57.31066075,322.5523778999999
2017-09-29 10:25:07.330783,4199.9,4199.1,4197.5,0.8662809452946036,415.9840264900001,-64.21125975000001,351.77276674
2017-09-29 10:26:07.377217,4196.1,4197.0,4196.1,0.8482964447116712,487.03536395000015,-87.09808548999996,399.93727846000013
2017-09-29 10:27:07.463654,4197.0,4197.0,4192.7,0.8417533359704332,487.07936395,-91.56920581,395.51015814
2017-09-29 10:28:07.466086,4199.1,4199.0,4193.4,0.8327930880406351,470.91958098000015,-94.55050726,376.3690737200001
2017-09-29 10:29:07.805537,4199.0,4197.6,4193.5,0.7977558062496688,399.82992358000007,-101.36344969,298.4664738900001
2017-09-29 10:30:08.152989,4197.5,4197.6,4197.5,0.8447936615034043,373.32821029,-68.58823309999998,304.73997719
2017-09-29 10:31:08.229425,4197.6,4197.7,4197.5,0.8448027924770443,373.35421029,-68.58823309999998,304.76597719
2017-09-29 10:32:08.381866,4195.3,4195.3,4188.8,0.7393693543200697,248.48255044,-87.59108986999998,160.89146057000005
2017-09-29 10:33:08.440301,4195.5,4195.5,4189.1,0.4618878813657295,75.09008118,-87.48201522999999,-12.391934049999987
2017-09-29 10:34:08.541738,4195.0,4195.0,4189.1,0.3727402508418973,67.75465898,-114.01980414,-46.26514515999999
2017-09-29 10:35:08.740182,4189.3,4194.9,4189.3,0.4969658857144248,103.79218702,-105.05954708,-1.2673600599999837
2017-09-29 10:36:08.976627,4189.4,4190.0,4189.3,0.4843725978802346,89.80714640999999,-95.60207534,-5.794928930000008
2017-09-29 10:37:09.106066,4189.0,4189.4,4188.9,0.4864617449967589,86.54971851,-91.36708460999998,-4.817366099999983
2017-09-29 10:38:09.221505,4162.8,4187.3,4175.1,0.12738705776580514,106.66336807,-730.6537812600003,-623.9904131900001
2017-09-29 10:39:09.334943,4179.4,4180.2,4180.0,0.057202948450574775,77.51677159999998,-1277.6016916899996,-1200.08492009
2017-09-29 10:40:09.670394,4173.0,4175.9,4173.1,0.054459656749846284,77.51677159999998,-1345.8629598599996,-1268.34618826
2017-09-29 10:41:09.692827,4170.0,4175.1,4174.5,0.05142088180960869,79.82013443999998,-1472.47013424,-1392.6499998000006
2017-09-29 10:42:09.740261,4175.1,4175.0,4173.7,0.05295126373036543,121.38083276999998,-2170.93146006,-2049.55062729
2017-09-29 10:43:09.981707,4174.0,4174.6,4174.2,0.04943898575928664,110.17859921,-2118.3986565300006,-2008.2200573200007
2017-09-29 10:44:10.067144,4173.0,4173.0,4171.0,0.0980617315181456,225.42174484000003,-2073.3521127100007,-1847.9303678700005
2017-09-29 10:45:10.347592,4169.4,4170.0,4169.4,0.2079533316645004,605.81418976,-2307.40766108,-1701.5934713200006
2017-09-29 10:46:10.463030,4175.0,4173.0,4169.8,0.3017732545888545,1039.77326052,-2405.771514270001,-1365.9982537500011
2017-09-29 10:47:10.495464,4176.1,4177.9,4175.0,0.2994624621367503,1038.16172826,-2428.589065320001,-1390.4273370600006
2017-09-29 10:48:10.807913,4158.1,4176.1,4175.1,0.6737892481095138,783.4678871399999,-379.31096298000006,404.15692415999985
2017-09-29 10:49:11.948410,4174.9,4174.9,4165.9,0.7265047977485848,760.0708701,-286.1312643600001,473.93960573999993
2017-09-29 10:50:11.922841,4175.0,4176.1,4175.0,0.7249495517502555,754.8542086799997,-286.39646436,468.45774431999985
2017-09-29 10:51:12.043279,4176.1,4175.8,4175.1,0.7306761245194975,755.2900733199997,-278.39646436,476.89360895999977
2017-09-29 10:52:12.059712,4175.1,4176.1,4175.1,0.6403344669325329,453.46340645,-254.70307508,198.76033137
2017-09-29 10:53:12.142149,4176.1,4176.1,4175.3,0.625642761717786,419.98767619,-251.30223858,168.68543760999995
2017-09-29 10:54:13.129637,4178.5,4178.5,4178.5,0.677781149586293,398.00187666,-189.21108567,208.79079098999995
2017-09-29 10:55:13.183072,4185.0,4184.8,4183.1,0.6529749477853466,340.89750724,-181.17077179,159.72673544999995
2017-09-29 10:56:13.227506,4190.0,4189.3,4186.1,0.8136110191224675,423.63447595,-97.0498142,326.5846617499999
2017-09-29 10:57:13.255940,4188.6,4190.0,4186.3,0.7416770504684627,220.35819697000005,-76.74981901999998,143.60837795
2017-09-29 10:58:13.454383,4188.2,4186.3,4183.6,0.9051861003078148,283.2938776100001,-29.673674049999995,253.62020356000005
2017-09-29 10:59:13.566821,4188.6,4188.5,4184.6,0.9736942783784628,308.9157805800001,-8.345794680000001,300.56998589999995
2017-09-29 11:00:14.555309,4182.2,4185.0,4182.2,0.9312955568901559,271.02655317000006,-19.99443492,251.03211825
2017-09-29 11:01:14.722751,4184.9,4184.9,4181.2,0.9338095976778296,284.36694654000013,-20.15653153,264.2104150100001
2017-09-29 11:02:56.801589,4180.0,4180.0,4178.9,0.8167214516061493,287.23657327,-64.45808677,222.77848650000004
2017-09-29 11:03:56.820022,4180.0,4179.9,4176.2,0.8167214516061493,287.23657327,-64.45808677,222.77848650000004
2017-09-29 11:04:56.943461,4176.4,4179.9,4176.4,0.7515211629094426,150.11395684,-49.63285569,100.48110115
2017-09-29 11:05:57.034898,4169.8,4176.5,4169.8,0.23466065030120184,69.67985627,-227.25896232,-157.57910605
2017-09-29 11:06:58.194396,4169.8,4176.4,4176.1,0.23466065030120184,69.67985627,-227.25896232,-157.57910605
2017-09-29 11:07:58.191828,4176.0,4175.8,4172.4,0.19523549772193827,62.79377369,-258.83715112999994,-196.04337744
2017-09-29 11:08:58.295266,4175.5,4175.5,4172.6,0.09810856806846076,30.96632045,-284.66687102,-253.70055057
2017-09-29 11:09:58.316699,4176.1,4176.1,4175.7,0.15233411947749553,57.19299145,-318.25140436999993,-261.05841292
2017-09-29 11:10:58.306130,4175.7,4176.0,4174.7,0.1587477432994002,54.13643233,-286.88531201,-232.74887968000004
2017-09-29 11:11:58.313562,4176.0,4175.6,4175.1,0.15884428504557838,54.17557233,-286.88531201,-232.70973968
2017-09-29 11:12:58.316994,4176.0,4176.2,4176.1,0.31723833792710354,39.26384775,-84.50381540999999,-45.23996766
2017-09-29 11:13:58.613443,4176.2,4176.1,4176.0,0.33044296405753193,42.07389909,-85.25185350999998,-43.17795441999999
2017-09-29 11:14:59.043899,4176.1,4176.2,4176.0,0.33061960688704073,42.10749909000001,-85.25185350999998,-43.14435441999999
2017-09-29 11:16:03.738600,4176.4,4176.5,4176.4,0.3695430376893568,15.19444348,-25.922400650000004,-10.727957170000003
2017-09-29 11:17:03.920042,4176.5,4176.5,4176.4,0.3996524846491089,15.29644348,-22.977917540000004,-7.681474059999997
2017-09-29 11:18:04.378500,4176.4,4176.5,4176.5,0.45015012202946536,15.93414835,-19.463261470000006,-3.5291131200000008
2017-09-29 11:19:04.477937,4176.4,4186.1,4181.0,0.34257976019498404,20.6162996,-39.56326147000001,-18.946961870000006
2017-09-29 11:20:06.990513,4177.1,4186.1,4177.2,0.5225630843702077,30.56406899,-27.92469515,2.639373840000001
2017-09-29 11:21:07.045948,4179.8,4184.3,4177.6,0.6317714234679183,48.810369,-28.44917011,20.361198889999994
2017-09-29 11:22:08.290451,4184.6,4184.4,4177.9,0.7359710477768083,69.67281499999999,-24.99505979,44.67775521
2017-09-29 11:23:08.549897,4184.3,4184.5,4180.1,0.7756239592121621,84.73337581999998,-24.51205789,60.221317929999984
2017-09-29 11:24:08.855347,4184.5,4189.7,4184.5,0.5925656568376578,110.23498160999998,-75.79500568,34.43997592999997
2017-09-29 11:25:09.312805,4188.7,4188.7,4184.6,0.6114212450163886,119.46000162999998,-75.92084685,43.53915477999997
2017-09-29 11:26:09.355239,4184.8,4188.7,4184.7,0.5995385901095678,113.26070041999998,-75.65241090999997,37.60828950999999
2017-09-29 11:27:09.859699,4189.7,4189.7,4185.1,0.5983466630248258,121.32244460999998,-81.44035512999999,39.882089479999976
2017-09-29 11:28:10.180150,4190.0,4193.4,4190.1,0.5918036997006669,118.07236722999995,-81.44035512999999,36.632012099999976
2017-09-29 11:29:11.253643,4195.0,4194.7,4191.4,0.35652535571482125,61.34601269,-110.72032623,-49.37431354000002
2017-09-29 11:30:11.456086,4195.0,4194.9,4190.2,0.35652535571482125,61.34601269,-110.72032623,-49.37431354000002
2017-09-29 11:31:11.506521,4196.0,4196.0,4193.2,0.21982719094400188,87.08044771,-309.05092865000006,-221.97048094
2017-09-29 11:32:11.801970,4195.8,4198.4,4196.0,0.297872051972281,123.3013787,-290.63936493,-167.33798623
2017-09-29 11:33:12.267428,4199.9,4199.9,4198.4,0.3226379441521461,133.55563274,-280.3933003,-146.83766755999997
2017-09-29 11:34:13.405925,4200.0,4200.0,4198.6,0.3957333917480068,183.62919651,-280.3933003,-96.76410378999996
2017-09-29 11:35:15.150457,4198.8,4199.6,4198.8,0.4113242843133576,160.68914021,-229.97376577,-69.28462555999997
2017-09-29 11:36:15.233893,4198.8,4199.7,4199.5,0.44760925540038027,187.46587237000003,-231.35002589,-43.88415351999999
2017-09-29 11:37:16.367390,4199.9,4200.0,4199.9,0.4770996409946807,187.49467237,-205.49382785000003,-17.999155480000006
2017-09-29 11:38:16.498829,4199.8,4199.9,4199.8,0.4571480589176358,191.28912833000004,-227.15107851,-35.861950179999965
2017-09-29 11:39:16.663270,4199.8,4199.5,4197.3,0.4607110222122658,201.74311823000005,-236.15202320000003,-34.40890496999999
2017-09-29 11:40:18.179789,4197.8,4197.0,4196.1,0.5765914368692767,207.41852279,-152.31370618000003,55.10481660999997
2017-09-29 11:41:18.438235,4197.0,4197.0,4197.0,0.5035056769856713,116.92594042,-115.29773801000002,1.6282024099999823
2017-09-29 11:42:18.515672,4196.5,4196.5,4196.1,0.3735278963314033,59.02330362,-98.99248101000002,-39.96917739000001
2017-09-29 11:43:18.733116,4196.5,4197.0,4196.5,0.4447408797389785,87.42347111,-109.14822961000004,-21.72475850000001
2017-09-29 11:44:18.888557,4197.0,4197.0,4196.7,0.412194575694896,76.53945732999998,-109.14822961000004,-32.60877228000004
2017-09-29 11:45:19.332014,4197.0,4197.0,4196.8,0.412194575694896,76.53945732999998,-109.14822961000004,-32.60877228000004
2017-09-29 11:46:19.480454,4196.9,4197.0,4196.6,0.4384994768448177,75.81048606999998,-97.07566334000002,-21.26517727000002
2017-09-29 11:47:19.604893,4196.6,4197.0,4196.6,0.3911895547812096,61.65903479999998,-95.96029334,-34.30125854000002
2017-09-29 11:48:21.450430,4198.0,4198.0,4196.5,0.6149525627032735,37.56208962,-23.5191903,14.04289932
2017-09-29 11:49:21.539867,4190.0,4194.4,4190.6,0.4543754469732321,35.07144775,-42.11460617,-7.0431584200000055
2017-09-29 11:50:21.750311,4190.0,4191.7,4190.0,0.4543754469732321,35.07144775,-42.11460617,-7.0431584200000055
2017-09-29 11:51:22.173767,4176.7,4185.4,4180.1,0.13689661801777225,21.9877635,-138.62806338,-116.64029988
2017-09-29 11:52:22.293206,4180.2,4185.0,4182.6,0.1585009322664127,27.66045985,-146.85245597,-119.19199611999998
2017-09-29 11:53:22.319639,4182.9,4184.4,4182.9,0.07436362769278443,15.24833979,-189.80270819000003,-174.55436840000004
2017-09-29 11:54:22.388075,4180.1,4183.1,4180.0,0.0644576643094061,14.313242849999998,-207.74324963,-193.43000678
2017-09-29 11:55:22.471511,4184.6,4182.6,4180.2,0.0760554923302278,17.851935570000006,-216.87056800000002,-199.01863243
2017-09-29 11:56:22.466943,4182.0,4182.0,4180.4,0.11685388240132775,30.11829959,-227.62495182,-197.50665223
2017-09-29 11:57:22.752391,4182.7,4184.0,4182.8,0.2629931951992843,88.40136961000002,-247.73420813,-159.3328385199999
2017-09-29 11:58:23.982893,4180.0,4182.9,4180.0,0.20862055647908664,67.29634315999999,-255.28137543,-187.98503227
2017-09-29 11:59:24.087331,4180.3,4180.9,4180.3,0.2182394045825724,72.80840477000002,-260.80872963,-188.00032485999995
2017-09-29 12:00:24.363779,4180.7,4185.0,4180.7,0.2030551466607936,80.02587586,-314.0831983299999,-234.05732247
2017-09-29 12:01:24.427214,4181.7,4180.9,4180.7,0.21069739131720874,72.30591065,-270.86829857,-198.56238792
2017-09-29 12:02:26.030738,4180.8,4183.0,4180.8,0.30549950009084925,61.81530200000001,-140.52644318,-78.71114118
2017-09-29 12:03:26.078172,4176.8,4185.0,4180.7,0.3303621608762301,61.81530200000001,-125.29844564,-63.48314364000001
2017-09-29 12:04:26.140607,4176.8,4184.6,4181.2,0.3303621608762301,61.81530200000001,-125.29844564,-63.48314364000001
2017-09-29 12:05:27.743131,4183.8,4185.0,4181.4,0.4046748703966194,64.03992789,-94.21039249,-30.170464599999995
2017-09-29 12:06:27.890571,4181.6,4185.0,4183.5,0.4009518184329525,62.30896129,-93.09365425,-30.784692959999994
2017-09-29 12:07:27.903004,4184.0,4185.0,4184.8,0.4065466656382449,53.98723085999999,-78.80744050999998,-24.82020965
2017-09-29 12:08:28.020442,4185.0,4185.0,4184.9,0.3884284294542344,20.50568914,-32.285732870000004,-11.780043729999996
2017-09-29 12:09:28.290889,4185.0,4185.0,4184.9,0.5049654679675939,20.51939628,-20.11585025,0.4035460300000002
2017-09-29 12:10:29.834410,4185.0,4185.0,4184.9,0.7043117163535291,6.598882929999999,-2.77038181,3.82850112
2017-09-29 12:11:29.853842,4185.0,4185.0,4184.9,0.7014954625516531,8.478500539999999,-3.60782217,4.8706783699999985
2017-09-29 12:12:30.147291,4185.0,4191.8,4188.2,0.7589798038446242,10.405599949999996,-3.30438271,7.101217239999999
2017-09-29 12:13:30.172724,4194.2,4194.9,4194.3,0.9133492370045452,18.31574915,-1.7376416100000005,16.57810754
2017-09-29 12:14:30.494174,4193.1,4193.8,4193.8,0.5915875584108525,36.65566477,-25.305855970000003,11.349808800000005
2017-09-29 12:15:30.164587,4195.0,4195.0,4194.2,0.6714733188569991,46.335907950000006,-22.670419850000005,23.6654881
2017-09-29 12:16:30.656047,4196.5,4196.5,4196.0,0.7677382734943183,60.71317449,-18.36738797,42.34578652
2017-09-29 12:17:30.370463,4196.5,4199.0,4197.4,0.7763632691868085,60.74618649,-17.49835302,43.24783347
2017-09-29 12:18:30.406897,4195.1,4199.4,4195.0,0.4612166966858093,95.58512229,-111.66045875,-16.07533646
2017-09-29 12:19:30.698345,4195.3,4196.8,4196.7,0.4907368792799939,113.85261461,-118.15076524,-4.298150629999989
2017-09-29 12:20:30.781782,4195.2,4195.0,4194.6,0.4957138995109125,119.32734549,-121.39083006999998,-2.0634845799999884
2017-09-29 12:21:32.122290,4195.0,4195.0,4194.2,0.4071844865405716,81.52748246,-118.69498464,-37.16750218000001
2017-09-29 12:22:32.077719,4194.5,4194.4,4194.3,0.406365140052631,79.37290537,-115.95119492,-36.57828955
2017-09-29 12:23:32.403170,4194.1,4193.3,4193.1,0.40619051516149857,79.17387824999999,-115.74420894,-36.57033069000001
2017-09-29 12:24:32.563611,4193.1,4194.5,4193.1,0.20062729716472025,24.70654168,-98.43991959,-73.73337791
2017-09-29 12:25:32.977066,4193.1,4194.6,4194.5,0.20062729716472025,24.70654168,-98.43991959,-73.73337791
2017-09-29 12:26:33.087504,4194.2,4194.3,4191.0,0.09935883351388304,11.32148455,-102.62394083,-91.30245628
2017-09-29 12:27:33.414955,4194.2,4193.6,4191.2,0.09935883351388304,11.32148455,-102.62394083,-91.30245628
2017-09-29 12:28:33.668401,4194.9,4194.9,4194.4,0.11730833963902085,9.013962909999998,-67.82595263,-58.81198971999999
2017-09-29 12:29:33.936848,4194.3,4194.6,4194.3,0.2822315548367817,4.922938930000001,-12.519968659999998,-7.59702973
2017-09-29 12:30:34.107290,4194.3,4194.7,4194.4,0.28848008828825417,5.132938929999999,-12.66010516,-7.527166229999998
2017-09-29 12:31:34.409739,4194.3,4193.4,4191.6,0.17149482697692392,2.67995773,-12.947089320000005,-10.26713159
2017-09-29 12:32:34.903199,4194.9,4194.7,4186.7,0.1187882300219293,1.74528062,-12.947089320000005,-11.2018087
2017-09-29 12:33:35.584670,4193.9,4193.6,4187.1,0.16120695428238765,1.73186412,-9.01124636,-7.279382240000002
2017-09-29 12:34:35.838116,4193.6,4191.4,4184.3,0.13397600235437665,1.76171766,-11.387783960000002,-9.6260663
2017-09-29 12:35:36.133565,4191.0,4192.5,4184.8,0.1544118684400483,2.20456314,-12.072598080000002,-9.868034939999998
2017-09-29 12:36:36.381011,4181.4,4185.0,4181.5,0.10587177301248704,1.84502439,-15.58194729,-13.7369229
2017-09-29 12:37:36.578454,4185.0,4185.0,4181.9,0.10122013499526328,2.04002439,-18.11430943,-16.07428504
2017-09-29 12:38:36.717894,4184.2,4183.8,4181.8,0.11699255803569646,2.40002439,-18.11430943,-15.71428504
2017-09-29 12:39:36.759328,4181.5,4185.0,4181.4,0.2323247043869693,7.19550806,-23.77626517,-16.58075711
2017-09-29 12:40:37.136781,4190.4,4190.4,4185.0,0.3698373415454435,15.61717176,-26.60996435,-10.992792590000002
2017-09-29 12:41:37.651243,4185.3,4188.8,4185.3,0.417037594535729,18.61503376,-26.02131079,-7.406277030000003
2017-09-29 12:42:37.869687,4185.4,4187.8,4185.3,0.5543614149104559,18.76459551,-15.08443331,3.680162199999999
2017-09-29 12:43:39.511213,4188.6,4187.2,4186.1,0.6013851402546735,25.7729734,-17.083046270000004,8.689927129999997
2017-09-29 12:44:39.508644,4185.4,4188.1,4185.3,0.48419924714719503,25.16605486,-26.808529999999998,-1.6424751399999955
2017-09-29 12:45:40.011105,4185.1,4188.0,4185.0,0.3169034398760356,22.62926193,-48.77817353,-26.1489116
2017-09-29 12:46:40.338555,4185.4,4187.3,4185.4,0.3886655999064867,25.26954098999999,-39.74660913,-14.477068140000002
2017-09-29 12:47:40.605002,4187.1,4187.1,4187.0,0.4361631194034747,27.283374589999994,-35.26976981,-7.986395219999999
2017-09-29 12:48:40.634436,4187.0,4187.0,4185.4,0.2928019282090103,29.25175812,-70.65112946999999,-41.39937134999997
2017-09-29 12:49:41.168898,4186.9,4186.4,4185.4,0.4180920110342069,44.24775811999999,-61.58482646,-17.33706834000001
2017-09-29 12:50:41.456346,4185.4,4186.5,4186.0,0.4248184317399261,45.87022084,-62.10584002,-16.23561918
2017-09-29 12:51:41.453778,4186.4,4186.9,4185.5,0.3789677360198103,30.118806199999998,-49.35710517,-19.238298969999995
2017-09-29 12:52:42.032243,4186.9,4187.0,4186.9,0.3500610601174339,31.21026844,-57.94637306,-26.73610462
2017-09-29 12:53:43.161739,4186.6,4187.0,4186.9,0.3250030279778409,32.38612328,-67.2625584,-34.876435120000004
2017-09-29 12:54:44.100225,4187.0,4187.7,4187.3,0.1951840350959235,13.54966876,-55.87029560000001,-42.32062684
2017-09-29 12:55:45.407731,4186.9,4187.7,4187.3,0.1950081339888297,13.54966876,-55.93291375000001,-42.38324499
2017-09-29 12:56:45.651177,4187.7,4192.3,4187.8,0.2450899618937564,13.76649087,-42.40264296,-28.63615209
2017-09-29 12:57:46.042631,4187.7,4193.1,4188.6,0.2450899618937564,13.76649087,-42.40264296,-28.63615209
2017-09-29 12:58:46.261076,4187.9,4192.8,4187.9,0.6663898343628756,16.79562186,-8.408276810000002,8.387345049999999
2017-09-29 12:59:46.296509,4187.8,4192.3,4187.7,0.28269556598027834,5.76863322,-14.637181069999995,-8.868547849999997
2017-09-29 13:00:46.290941,4192.2,4193.1,4187.8,0.2612065934670653,4.606265619999999,-13.028303089999998,-8.42203747
2017-09-29 13:01:46.368377,4187.9,4192.5,4188.0,0.16150462445039154,5.30153601,-27.5243724,-22.22283639
2017-09-29 13:02:46.338807,4192.5,4188.0,4187.8,0.1946292933709824,6.65165632,-27.524372399999997,-20.87271608
2017-09-29 13:03:46.625256,4192.5,4191.9,4190.0,0.1946292933709824,6.65165632,-27.5243724,-20.87271608
2017-09-29 13:04:46.566684,4191.8,4196.4,4190.0,0.952894039388841,210.88923633,-10.425230559999996,200.46400577
2017-09-29 13:05:47.011141,4196.4,4196.3,4192.4,0.7587042217475635,246.55298901,-78.41289617,168.14009284
2017-09-29 13:06:47.601607,4192.6,4196.7,4196.6,0.6646323577712726,250.9905489,-126.64762349,124.34292540999998
2017-09-29 13:07:47.709045,4196.7,4196.7,4192.0,0.6018528865301613,307.98687466,-203.74428349,104.24259117
2017-09-29 13:08:48.275509,4196.8,4196.8,4192.3,0.6231704909315149,340.31916295,-205.79007666,134.52908629
2017-09-29 13:09:48.455951,4194.6,4194.4,4193.2,0.5681708174074229,420.07691524000006,-319.2727703999999,100.80414484000008
2017-09-29 13:10:49.766458,4198.0,4198.9,4196.7,0.5381542576315576,462.5796845,-396.98739676,65.59228774000002
2017-09-29 13:11:49.971901,4198.9,4198.8,4198.7,0.5609037287308787,478.52564977,-374.60765147,103.91799829999997
2017-09-29 13:12:50.145343,4199.9,4199.9,4199.1,0.5907755524132293,560.97739442,-388.58355496,172.39383945999995
2017-09-29 13:13:50.599801,4199.7,4199.5,4199.0,0.5896996717222406,603.7493076799999,-420.07576232,183.67354536
2017-09-29 13:14:50.915251,4199.8,4200.0,4199.9,0.3455468358350308,131.26100202000003,-248.60357322000007,-117.34257120000002
2017-09-29 13:15:51.168697,4200.0,4201.0,4200.0,0.4793662503766644,191.64349755000003,-208.14163,-16.498132449999982
2017-09-29 13:16:51.508148,4215.0,4215.0,4204.2,0.8725238650692329,884.3524580900001,-129.20429777,755.1481603200001
2017-09-29 13:17:53.283682,4218.0,4218.0,4215.0,0.9336317104771568,1288.59692884,-91.60140245,1196.99552639
2017-09-29 13:18:53.660135,4221.6,4222.5,4218.5,0.9532421947203622,1657.7119900100006,-81.31299146,1576.3989985500002
2017-09-29 13:19:53.939583,4220.0,4222.5,4220.0,0.9606511356966726,1718.7263999800002,-70.40009570000002,1648.3263042800006
2017-09-29 13:20:55.544106,4220.7,4220.7,4220.0,0.9779351171606072,1683.73631879,-37.989682500000015,1645.74663629
2017-09-29 13:21:55.759550,4215.3,4220.2,4215.3,0.8610248944688272,1889.2238852000007,-304.93321448,1584.2906707200002
2017-09-29 13:22:56.057999,4220.0,4220.6,4220.0,0.8259647243467343,1686.7044893499994,-355.39784218,1331.3066471699992
2017-09-29 13:23:56.584492,4215.0,4220.5,4220.0,0.7757342404757712,1669.2453420099994,-482.58095998,1186.6643820299996
2017-09-29 13:24:56.996332,4217.1,4222.2,4217.1,0.7673526762195775,1610.7917002900006,-488.3626393100001,1122.4290609800003
2017-09-29 13:25:58.533761,4218.1,4218.1,4217.5,0.6207251111822719,774.9136462500003,-473.48702627000006,301.42661998000017
2017-09-29 13:26:58.690202,4218.1,4218.1,4218.0,0.4084642077207675,238.8562216,-345.91036770000005,-107.05414609999993
2017-09-29 13:27:58.713635,4218.1,4218.1,4218.0,0.4071631144491839,137.74229211,-200.55527764,-62.81298553
2017-09-29 13:28:58.852075,4218.1,4218.1,4216.1,0.3197192801560205,83.10435978,-176.82478725,-93.72042747000002
2017-09-29 13:29:59.396538,4215.9,4215.9,4215.0,0.18751543957661626,36.78563407,-159.38826047999996,-122.60262640999998
2017-09-29 13:30:59.535977,4215.4,4216.0,4215.0,0.1949480025500004,38.70100408,-159.81861948,-121.1176154
2017-09-29 13:31:59.847427,4216.0,4216.0,4215.5,0.1894237237263006,36.30645516,-155.36148613999995,-119.05503097999998
