Time,close,ask,bid,balanceRatio,volbuy,volsell,unbalance
2017-09-27 10:52:09.588087,4050.3,4051.0,4050.4,0.2669687230709939,122.18127583,-335.48011021,-213.29883438
2017-09-27 10:54:11.586065,4051.0,4051.3,4051.2,0.384142734195602,234.60639852,-376.1207547899999,-141.5143562699999
2017-09-27 10:56:13.597044,4053.9,4053.9,4053.1,0.5998675998494338,277.5646842599999,-185.14522761,92.41945664999994
2017-09-27 10:58:15.631024,4056.4,4059.1,4056.4,0.6003105935465539,234.45133786,-156.09872136,78.35261650000002
2017-09-27 11:00:17.602000,4059.7,4060.0,4059.1,0.6335320181705018,253.6599136,-146.73013193,106.92978166999997
2017-09-27 11:02:18.980942,4058.5,4055.9,4055.4,0.64333961408739,282.84099165,-156.80392598999995,126.03706565999997
2017-09-27 11:04:21.027923,4055.9,4055.9,4051.9,0.4033519884224289,160.68388349,-237.6874846999999,-77.00360120999996
2017-09-27 11:06:24.053960,4055.9,4058.3,4056.4,0.22619174117558025,75.97090103,-259.89857252,-183.92767149
2017-09-27 11:08:27.109998,4060.0,4060.0,4059.2,0.14323244806032046,58.60469738999999,-350.55327054,-291.94857315
2017-09-27 11:10:29.085975,4070.0,4070.0,4069.3,0.4519552237769698,306.50523076,-371.67086863,-65.16563787000004
2017-09-27 11:12:31.048951,4073.6,4073.6,4071.0,0.6484920012333988,807.6776973000003,-437.79286481,369.8848324900002
2017-09-27 11:14:33.972982,4075.7,4080.0,4078.6,0.8352773401315016,1055.40190201,-208.13279635,847.26910566
2017-09-27 11:16:36.202973,4076.5,4077.9,4076.5,0.8755770904437812,2405.03866672,-341.76534742,2063.2733193
2017-09-27 11:18:39.163006,4078.3,4078.3,4074.5,0.8808519429989187,2524.64099556,-341.49447207000014,2183.14652349
2017-09-27 11:20:41.189985,4078.0,4079.2,4078.1,0.8899006485454054,1833.29639208,-226.81716675000004,1606.4792253300006
2017-09-27 11:22:43.116959,4079.5,4083.6,4083.0,0.6968848295408718,578.9474174800001,-251.81742764000006,327.12998984
2017-09-27 11:24:45.121937,4088.0,4088.0,4086.5,0.7057695146378513,708.2690477799997,-295.2725236400001,412.99652413999985
2017-09-27 11:26:47.078913,4094.9,4094.9,4093.8,0.8051265779639849,1310.3235489800004,-317.15166404,993.17188494
2017-09-27 11:28:50.103949,4090.3,4093.8,4090.3,0.853941329633565,1914.98791871,-327.54075656999987,1587.4471621399994
2017-09-27 11:30:52.145930,4087.5,4092.2,4087.5,0.7791169690688059,1495.09371017,-423.86553411000017,1071.2281760599997
2017-09-27 11:32:54.224912,4090.0,4093.9,4090.0,0.8080720238717595,1733.9808878799995,-411.84378697000017,1322.1371009099996
2017-09-27 11:34:56.297895,4093.9,4093.9,4093.9,0.6751368289878397,1418.3205109100006,-682.4692105400002,735.85130037
2017-09-27 11:36:58.225868,4093.9,4093.9,4093.9,0.35318352677690185,275.75946156000003,-505.02288148000014,-229.26341992000005
