Time,close,ask,bid,balanceRatio,volbuy,volsell,unbalance
2017-09-25 15:07:38.963022,3896.1,3896.1,3895.0,0.2357306334303501,6.34962683,-20.58631585,-14.236689020000002
2017-09-25 20:53:39.607962,3922.9,3928.0,3925.1,0.8494263708580222,75.11946139,-13.31605694,61.80340445
2017-09-25 20:54:20.580306,3922.9,3928.0,3925.1,0.8494263708580222,75.11946139,-13.31605694,61.80340445
2017-09-25 20:54:54.771261,3925.1,3925.1,3922.1,0.09316757967537176,0.40317452,-3.92423767,-3.52106315
2017-09-25 20:55:26.330066,3916.9,3925.1,3917.3,0.023329390147194914,0.40317452,-16.878653999999994,-16.475479479999994
2017-09-25 20:55:58.359898,3916.9,3925.1,3917.5,0.023329390147194914,0.40317452,-16.878653999999994,-16.475479479999994
2017-09-25 20:56:30.617743,3917.5,3925.1,3917.5,0.01317670264523245,0.36157504,-27.07890455,-26.71732951
2017-09-25 20:57:04.407676,3924.0,3924.0,3917.9,0.07726910351553669,2.3575750400000004,-28.15365044,-25.7960754
2017-09-25 20:57:37.278556,3924.0,3924.0,3918.1,0.07726910351553669,2.3575750400000004,-28.15365044,-25.7960754
2017-09-25 20:58:09.987427,3924.0,3924.0,3922.1,0.07726910351553669,2.3575750400000004,-28.15365044,-25.7960754
2017-09-25 20:58:42.325276,3924.0,3925.1,3922.2,0.07726910351553669,2.3575750400000004,-28.15365044,-25.7960754
2017-09-25 21:14:25.089199,3935.3,3937.1,3935.1,0.8479953797576816,158.29037987,-28.373820960000003,129.91655891000002
2017-09-25 21:14:57.652062,3942.0,3942.0,3942.0,0.6789240085243647,150.22307790000005,-71.04333191,79.17974599000004
2017-09-25 21:15:29.803901,3942.0,3938.0,3935.8,0.5278667382659221,150.22307790000005,-134.36215357999998,15.86092432000006
2017-09-25 21:16:02.692782,3935.8,3939.5,3937.0,0.15333713952062428,22.49122499,-124.18703613,-101.69581113999998
2017-09-25 21:16:35.034632,3935.8,3940.7,3938.0,0.15333713952062428,22.49122499,-124.18703613,-101.69581113999998
2017-09-25 21:17:07.110467,3940.7,3939.3,3938.0,0.2075101288475356,37.8027654,-144.37034398,-106.56757857999996
2017-09-25 21:17:40.774392,3937.0,3937.0,3937.0,0.26762537233966066,44.65220183,-122.19371954,-77.54151770999997
2017-09-25 21:18:12.851227,3935.8,3936.1,3935.8,0.2509872231767204,44.65220183,-133.2540727,-88.60187087
2017-09-25 21:18:44.229021,3936.1,3936.1,3935.9,0.2368121422053269,44.72954959000001,-144.15244427,-99.42289468
2017-09-25 21:19:16.619874,3934.9,3936.1,3932.6,0.2065388062276693,44.72954959,-171.83774062999996,-127.10819103999998
2017-09-25 21:21:27.469358,3930.0,3932.5,3929.0,0.45275942815161885,18.3421228,-22.16972888,-3.8276060799999976
2017-09-25 21:21:44.531334,3930.0,3932.5,3929.0,0.45275942815161885,18.3421228,-22.16972888,-3.8276060799999976
2017-09-25 21:22:02.225346,3925.6,3932.3,3925.6,0.20704261431177687,7.907367709999999,-30.284613859999997,-22.377246149999998
2017-09-25 21:22:19.740348,3925.6,3932.3,3925.6,0.20681517815566597,7.907367709999999,-30.32661386,-22.419246149999996
2017-09-25 21:22:36.896329,3925.6,3930.0,3925.5,0.0450647919411395,1.4313195199999997,-30.330050240000002,-28.89873072
2017-09-25 21:22:54.717349,3925.6,3929.9,3925.6,0.02193167748874622,1.2458796799999998,-55.561433879999996,-54.315554199999994
2017-09-25 21:23:12.224350,3929.9,3930.0,3924.2,0.04575761554698182,3.44587968,-71.86135909999999,-68.41547942
2017-09-25 21:23:29.448335,3924.3,3929.9,3924.3,0.03940083618385319,3.06043984,-74.61404974999999,-71.55360990999998
2017-09-25 21:23:46.756325,3924.3,3929.9,3924.9,0.03940083618385319,3.06043984,-74.61404974999999,-71.55360990999998
2017-09-25 21:24:04.132319,3924.3,3930.0,3925.4,0.03940083618385319,3.06043984,-74.61404974999999,-71.55360990999998
2017-09-25 21:24:21.622319,3924.3,3929.9,3925.5,0.03940083618385319,3.06043984,-74.61404974999999,-71.55360990999998
2017-09-25 21:24:39.033315,3924.3,3925.5,3925.4,0.03940083618385319,3.06043984,-74.61404974999999,-71.55360990999998
2017-09-25 21:24:58.796445,3924.3,3925.5,3925.2,0.03940083618385319,3.06043984,-74.61404974999999,-71.55360990999998
2017-09-25 21:25:15.171382,3925.2,3925.5,3925.4,0.02775208375706041,1.175,-41.16416308000001,-39.989163080000004
2017-09-25 21:25:32.471372,3925.5,3925.5,3925.4,0.031508329558915076,0.85114402,-26.162157920000002,-25.3110139
2017-09-25 21:25:49.636353,3925.5,3925.5,3925.4,0.031508329558915076,0.85114402,-26.162157920000002,-25.3110139
2017-09-25 21:26:06.933343,3933.8,3933.8,3925.4,0.15161883041741023,4.67558207,-26.162157920000002,-21.486575850000005
2017-09-25 21:26:27.016491,3933.8,3930.9,3925.5,0.15161883041741023,4.67558207,-26.162157920000002,-21.486575850000005
2017-09-25 21:26:43.519435,3933.8,3930.9,3925.7,0.15161883041741023,4.67558207,-26.162157920000002,-21.486575850000005
2017-09-25 21:27:02.486520,3933.8,3930.1,3924.0,0.15161883041741023,4.67558207,-26.162157920000002,-21.486575850000005
2017-09-25 21:27:19.580498,3916.2,3927.7,3916.6,0.048096267631008105,4.45020073,-88.07674469,-83.62654396
2017-09-25 21:27:38.494580,3916.2,3927.6,3919.1,0.048096267631008105,4.45020073,-88.07674469,-83.62654396
2017-09-25 21:27:55.124531,3916.8,3932.7,3919.2,0.04957473070297598,4.437510059999999,-85.07402126,-80.6365112
2017-09-25 21:28:14.794656,3916.8,3930.2,3919.6,0.04957473070297598,4.437510059999999,-85.07402126,-80.6365112
2017-09-25 21:28:32.234653,3919.4,3926.1,3919.5,0.046465672555641865,3.82481939,-78.49012796,-74.66530857
2017-09-25 21:28:49.633649,3932.4,3925.3,3920.8,0.10155095542911535,7.474633890000001,-66.13012796,-58.65549406999999
2017-09-25 21:29:06.816631,3925.3,3922.0,3920.8,0.10310310507925224,7.60201264,-66.13012796,-58.52811531999999
2017-09-25 21:29:24.135622,3925.3,3922.0,3921.6,0.10310310507925224,7.60201264,-66.13012796,-58.52811531999999
2017-09-25 21:29:40.721571,3925.3,3922.0,3921.9,0.10310310507925224,7.60201264,-66.13012796,-58.52811531999999
2017-09-25 21:29:57.921554,3921.9,3922.0,3919.7,0.09744769785333054,7.60201264,-70.4091955,-62.80718286
2017-09-25 21:30:15.183542,3921.9,3922.0,3921.9,0.09744769785333054,7.60201264,-70.4091955,-62.80718286
2017-09-25 21:30:33.537592,3922.0,3922.0,3921.9,0.11217932321251485,8.701678989999998,-68.8676871,-60.16600811
2017-09-25 21:30:50.253548,3922.0,3922.0,3921.9,0.11255111916692909,8.73417661,-68.8676871,-60.133510490000006
2017-09-25 21:31:07.474533,3922.0,3922.0,3921.9,0.11255111916692909,8.73417661,-68.8676871,-60.133510490000006
2017-09-25 21:31:25.144543,3922.0,3922.0,3921.9,0.11255111916692909,8.73417661,-68.8676871,-60.133510490000006
2017-09-25 21:31:42.533538,3922.0,3922.0,3921.9,0.0679390337250935,5.01984772,-68.8676871,-63.84783938
2017-09-25 21:32:00.167547,3922.0,3931.3,3921.9,0.0679390337250935,5.01984772,-68.8676871,-63.84783938
2017-09-25 21:32:17.672548,3922.0,3930.7,3922.1,0.0679390337250935,5.01984772,-68.8676871,-63.84783938
2017-09-25 21:32:35.188550,3922.0,3930.7,3922.1,0.0679390337250935,5.01984772,-68.8676871,-63.84783938
2017-09-25 21:32:53.088573,3922.0,3930.6,3925.7,0.0679390337250935,5.01984772,-68.8676871,-63.84783938
2017-09-25 21:33:13.889763,3922.0,3925.7,3922.1,0.0679390337250935,5.01984772,-68.8676871,-63.84783938
2017-09-25 21:33:35.086976,3925.7,3925.7,3918.1,0.9800965591116131,4.2708405,-0.08673066,4.18410984
2017-09-25 21:33:52.557975,3925.7,3925.6,3918.3,0.9800965591116131,4.2708405,-0.08673066,4.18410984
2017-09-25 21:34:10.215985,3925.6,3925.6,3919.0,0.9412772548768402,1.39022107,-0.08673066,1.30349041
2017-09-25 21:34:27.603979,3919.1,3925.7,3919.1,0.2982296551776429,2.20226167,-5.1821873,-2.97992563
2017-09-25 21:34:46.021033,3919.1,3925.7,3919.4,0.2982296551776429,2.20226167,-5.1821873,-2.97992563
2017-09-25 21:35:03.546035,3919.5,3925.7,3919.5,0.2789369702973364,2.20226167,-5.69293296,-3.4906712900000003
2017-09-25 21:35:21.057037,3925.7,3931.1,3925.7,0.2359726059812564,2.25244855,-7.292932959999999,-5.0404844099999995
2017-09-25 21:35:38.567038,3925.7,3931.0,3925.7,0.23477080067480077,2.25244855,-7.34179632,-5.089347770000001
2017-09-25 21:35:56.221048,3930.9,3930.9,3925.7,0.21656245550257816,2.02946291,-7.34179632,-5.312333410000001
2017-09-25 21:36:13.895059,3930.9,3930.9,3925.7,0.21656245550257816,2.02946291,-7.34179632,-5.312333410000001
2017-09-25 21:36:31.407061,3930.9,3930.8,3925.7,0.20271804608939287,2.02946291,-7.98179632,-5.95233341
2017-09-25 21:36:48.915062,3925.7,3930.8,3925.9,0.20271804608939287,2.02946291,-7.98179632,-5.95233341
2017-09-25 21:37:06.724081,3930.0,3930.6,3930.0,0.2123052621798145,1.92868677,-7.15581142,-5.22712465
2017-09-25 21:37:24.173079,3930.0,3930.6,3927.2,0.20604355103410552,1.92868677,-7.4318914199999995,-5.503204650000001
2017-09-25 21:37:40.811030,3930.0,3930.5,3926.9,0.20604355103410552,1.92868677,-7.4318914199999995,-5.503204650000001
2017-09-25 21:37:59.546102,3932.4,3932.6,3927.0,0.30428527914339193,3.25049203,-7.4318914199999995,-4.181399390000001
2017-09-25 21:38:19.313232,3932.6,3933.0,3927.1,0.38460555775328503,4.64473929,-7.4318914199999995,-2.7871521300000013
2017-09-25 21:38:38.545332,3932.6,3932.8,3930.9,0.38460555775328503,4.64473929,-7.4318914199999995,-2.7871521300000013
2017-09-25 21:38:56.774375,3932.6,3933.8,3930.9,0.38460555775328503,4.64473929,-7.4318914199999995,-2.7871521300000013
2017-09-25 21:39:20.632740,3933.9,3934.1,3930.9,0.5577636503664811,9.56817894,-7.58636122,1.9818177200000011
2017-09-25 21:39:42.441987,3933.9,3932.7,3930.9,0.5577636503664811,9.56817894,-7.58636122,1.9818177200000011
2017-09-25 21:40:04.792265,3933.9,3932.5,3930.9,0.5577636503664811,9.56817894,-7.58636122,1.9818177200000011
2017-09-25 21:40:22.617285,3933.9,3932.3,3931.0,0.5577636503664811,9.56817894,-7.58636122,1.9818177200000011
2017-09-25 21:40:40.502308,3933.9,3932.2,3931.0,0.5577636503664811,9.56817894,-7.58636122,1.9818177200000011
2017-09-25 21:40:58.917361,3933.9,3932.2,3931.0,0.5577636503664811,9.56817894,-7.58636122,1.9818177200000011
2017-09-25 21:41:17.500424,3932.2,3932.2,3930.9,0.9809455286603415,11.41789056,-0.22178792,11.19610264
